donation_id,supporter_id,donation_date,donation_amount,payment_channel,campaign_id
90003349,101352,2024-02-09,996,Online,30023
90019111,101352,2025-08-21,797,Online,30042
90029940,101352,2023-12-19,664,Bank Transfer,30049
90003351,118586,2024-04-26,200,Online,30036
90003353,119177,2024-04-06,79,Online,30038
90003532,119177,2024-08-18,46,Online,30034
90004158,119177,2024-06-14,66,Event,30000
90011075,119177,2023-02-25,73,Online,30021
90003354,107037,2024-03-31,86,Online,30038
90004318,107037,2024-12-11,107,Online,30048
90005530,107037,2025-10-19,21,Online,30003
90009487,107037,2025-11-15,172,Online,30044
90010181,107037,2024-03-18,322,Online,30016
90025161,107037,2023-06-14,107,Bank Transfer,30009
90003361,111822,2024-02-28,247,Online,30038
90004469,111822,2024-06-19,556,Bank Transfer,30010
90008512,111822,2022-05-23,432,Bank Transfer,30018
90008771,111822,2025-09-09,927,Online,30003
90003362,115958,2024-05-31,275,Bank Transfer,30025
90003430,115958,2024-08-04,118,Online,30034
90003572,115958,2024-04-21,79,Bank Transfer,30036
90003577,115958,2024-11-19,157,Online,30048
90004505,115958,2024-03-22,196,Online,30016
90009368,115958,2023-12-30,157,Bank Transfer,30005
90029067,115958,2023-07-23,118,Event,30015
90029157,115958,2022-09-14,39,Event,30022
90029784,115958,2024-12-10,354,Online,30027
90003370,119193,2024-02-28,162,Online,30038
90004196,119193,2024-07-28,185,Online,30010
90009003,119193,2025-04-04,162,Online,30035
90028979,119193,2024-10-28,323,Event,30027
90003372,110383,2024-11-24,341,Online,30027
90003379,106557,2024-12-07,186,Bank Transfer,30027
90005203,106557,2025-12-20,279,Bank Transfer,30011
90003380,107255,2024-12-23,51,Online,30027
90003708,107255,2024-02-25,132,Online,30016
90006054,107255,2025-02-05,101,Bank Transfer,30017
90033144,107255,2024-08-09,20,Online,30034
90003381,119264,2024-03-31,374,Online,30036
90014343,119264,2022-08-04,320,Event,30037
90003384,105613,2024-05-03,1050,Online,30036
90003385,114940,2024-05-29,93,Bank Transfer,30025
90009074,114940,2023-08-17,326,Online,30029
90017139,114940,2022-03-12,373,Bank Transfer,30024
90003387,102947,2024-08-26,628,Online,30010
90005289,102947,2025-02-11,440,Bank Transfer,30017
90005447,102947,2025-07-09,314,Online,30042
90003391,106768,2024-12-14,490,Bank Transfer,30048
90003815,106768,2024-08-29,871,Online,30034
90004552,106768,2024-04-22,381,Online,30046
90029367,106768,2025-02-25,163,Online,30007
90003392,102335,2024-05-26,145,Bank Transfer,30025
90006325,102335,2024-04-18,1374,Online,30046
90003394,108949,2024-03-04,509,Event,30016
90003582,108949,2024-02-07,582,Online,30023
90003396,114438,2024-11-15,33,Bank Transfer,30027
90011508,114438,2023-12-21,53,Online,30008
90014848,114438,2022-04-02,40,Online,30028
90020844,114438,2024-05-20,60,Event,30000
90024105,114438,2024-07-15,27,Bank Transfer,30019
90003397,114580,2024-07-24,1038,Bank Transfer,30019
90029902,114580,2022-12-30,1148,Bank Transfer,30040
90003398,110155,2024-03-19,20,Online,30016
90006398,110155,2024-03-06,27,Online,30038
90007343,110155,2022-12-29,32,Online,30040
90009657,110155,2025-10-30,43,Online,30013
90017266,110155,2025-04-11,92,Online,30043
90003399,117235,2024-09-09,189,Online,30034
90005098,117235,2025-07-12,378,Online,30042
90009330,117235,2025-05-06,303,Bank Transfer,30007
90016354,117235,2025-02-19,189,Online,30017
90003401,114546,2024-07-06,280,Online,30000
90008772,114546,2022-11-01,335,Online,30032
90013261,114546,2023-04-24,475,Online,30012
90003402,112418,2024-03-21,163,Event,30046
90006082,112418,2022-03-04,196,Online,30024
90007163,112418,2024-04-02,229,Bank Transfer,30036
90027872,112418,2023-11-14,33,Online,30014
90003409,117701,2024-11-25,20,Online,30027
90005632,117701,2025-04-10,20,Online,30043
90005995,117701,2025-10-16,91,Bank Transfer,30003
90010897,117701,2023-07-28,20,Online,30015
90012335,117701,2022-12-20,34,Online,30045
90014796,117701,2023-12-08,20,Online,30014
90020574,117701,2023-12-10,29,Event,30005
90003410,119843,2024-02-19,65,Online,30038
90004333,119843,2024-07-09,39,Online,30019
90005945,119843,2025-02-09,130,Online,30017
90007918,119843,2023-10-01,104,Online,30041
90008972,119843,2022-11-14,20,Online,30032
90020671,119843,2022-06-08,117,Online,30006
90022402,119843,2024-05-05,39,Online,30036
90024589,119843,2022-06-17,20,Bank Transfer,30026
90003412,102050,2024-04-07,398,Online,30036
90023976,102050,2024-07-17,486,Online,30019
90033330,102050,2025-08-17,575,Bank Transfer,30033
90003413,108859,2024-04-28,79,Online,30036
90004170,108859,2024-03-10,20,Online,30038
90005218,108859,2025-02-10,118,Online,30017
90034949,108859,2024-02-14,63,Online,30023
90003415,115594,2024-04-26,400,Online,30036
90003802,115594,2024-07-23,118,Bank Transfer,30019
90010894,115594,2023-05-01,47,Online,30021
90012323,115594,2022-04-02,71,Online,30028
90020387,115594,2022-06-05,188,Online,30020
90003417,105479,2024-02-12,694,Bank Transfer,30023
90019339,105479,2023-09-27,248,Online,30041
90023796,105479,2022-06-18,347,Online,30026
90003419,112244,2024-07-08,813,Online,30019
90014344,112244,2024-04-23,370,Event,30036
90023272,112244,2024-04-06,444,Online,30038
90030127,112244,2023-04-14,222,Online,30030
90032786,112244,2023-08-08,296,Online,30015
90003421,102211,2024-04-27,145,Online,30036
90005793,102211,2025-12-26,91,Event,30011
90015945,102211,2023-12-30,127,Online,30014
90016694,102211,2023-07-21,20,Bank Transfer,30009
90021575,102211,2022-12-22,163,Online,30045
90022131,102211,2024-07-24,127,Online,30019
90003423,115392,2024-04-05,751,Online,30038
90011335,115392,2022-03-01,161,Online,30024
90014345,115392,2025-02-10,536,Online,30017
90026467,115392,2023-07-18,107,Event,30015
90032073,115392,2025-03-02,590,Event,30035
90003424,113720,2024-03-28,106,Bank Transfer,30036
90003975,113720,2024-08-25,212,Event,30010
90017751,113720,2025-08-27,264,Online,30042
90022919,113720,2024-08-14,71,Bank Transfer,30034
90003425,113032,2024-06-13,582,Online,30025
90011259,113032,2023-12-01,370,Online,30005
90003427,117525,2024-11-23,573,Online,30048
90024034,117525,2025-11-16,649,Online,30047
90003428,106916,2024-03-29,184,Bank Transfer,30046
90004654,106916,2024-05-08,738,Online,30046
90005343,106916,2025-05-07,231,Online,30007
90009851,106916,2022-06-16,323,Event,30039
90019210,106916,2024-04-18,277,Online,30046
90003431,110219,2024-05-14,1703,Event,30000
90003770,110219,2024-03-10,275,Online,30038
90003435,114384,2024-08-09,392,Online,30034
90003758,114384,2024-02-18,332,Online,30023
90004570,114384,2024-06-02,60,Online,30025
90015325,114384,2024-03-15,90,Online,30016
90027903,114384,2025-03-30,30,Bank Transfer,30043
90029037,114384,2025-08-07,211,Online,30042
90003439,108794,2024-07-08,72,Event,30000
90015092,108794,2023-06-25,72,Online,30009
90023816,108794,2023-05-07,20,Online,30012
90034651,108794,2025-03-01,120,Bank Transfer,30043
90003444,111654,2024-08-01,391,Event,30034
90010558,111654,2024-03-18,1061,Online,30038
90003446,110257,2024-05-02,214,Bank Transfer,30036
90003902,110257,2024-05-07,134,Event,30046
90010532,110257,2025-05-16,214,Event,30007
90018648,110257,2022-06-19,134,Online,30026
90019857,110257,2023-04-19,241,Bank Transfer,30021
90003452,119627,2024-05-31,20,Bank Transfer,30025
90008840,119627,2024-08-29,35,Online,30010
90011907,119627,2022-06-30,28,Online,30020
90022615,119627,2023-11-21,64,Online,30049
90024505,119627,2025-12-29,92,Online,30011
90003453,104644,2024-05-30,145,Online,30000
90003608,104644,2024-12-15,145,Event,30027
90004068,104644,2024-06-03,173,Bank Transfer,30025
90011703,104644,2023-07-20,116,Online,30015
90021987,104644,2024-08-22,607,Online,30010
90003454,119488,2024-11-13,200,Event,30048
90003457,119448,2024-06-07,178,Bank Transfer,30025
90004065,119448,2024-08-11,464,Online,30010
90031450,119448,2025-11-13,785,Online,30044
90003458,106297,2024-10-11,697,Bank Transfer,30027
90021287,106297,2022-08-03,587,Online,30037
90003460,108215,2024-05-31,583,Online,30025
90004102,108215,2024-03-27,233,Online,30038
90011424,108215,2024-06-24,641,Bank Transfer,30010
90012146,108215,2025-11-28,525,Online,30002
90003463,105793,2024-04-02,158,Online,30038
90004123,105793,2024-02-27,91,Event,30016
90004352,105793,2024-03-18,181,Online,30038
90005733,105793,2025-09-11,136,Online,30033
90016323,105793,2024-07-07,136,Bank Transfer,30019
90033496,105793,2025-10-29,136,Event,30013
90003464,113680,2024-06-14,83,Online,30000
90004983,113680,2025-10-05,297,Bank Transfer,30003
90013473,113680,2025-07-18,66,Online,30042
90022432,113680,2022-12-14,20,Online,30040
90003466,110664,2024-02-13,243,Online,30023
90014346,110664,2025-10-31,1519,Online,30002
90034114,110664,2025-01-21,364,Online,30035
90003467,106007,2024-08-17,313,Bank Transfer,30034
90003777,106007,2024-05-31,188,Online,30000
90004255,106007,2024-08-04,313,Bank Transfer,30034
90009846,106007,2024-12-20,188,Bank Transfer,30048
90014720,106007,2023-07-14,876,Online,30015
90015747,106007,2024-11-23,563,Online,30027
90034633,106007,2023-05-13,125,Event,30012
90003469,106999,2024-08-17,376,Online,30034
90004297,106999,2024-09-06,820,Online,30034
90003474,113169,2024-12-12,119,Bank Transfer,30048
90018206,113169,2023-06-27,136,Online,30009
90027438,113169,2022-12-04,289,Online,30045
90003475,113140,2024-03-10,352,Bank Transfer,30016
90004218,113140,2024-06-17,308,Bank Transfer,30000
90007145,113140,2024-03-20,44,Bank Transfer,30038
90012719,113140,2024-08-30,440,Online,30034
90014501,113140,2025-09-29,308,Event,30033
90024425,113140,2023-12-25,220,Online,30005
90003476,108959,2024-11-13,1810,Event,30048
90003477,114838,2024-06-01,429,Online,30025
90004962,114838,2025-03-18,107,Online,30043
90005188,114838,2025-02-17,429,Event,30017
90005507,114838,2025-03-02,536,Online,30043
90019252,114838,2024-03-19,375,Online,30016
90024880,114838,2023-11-21,268,Bank Transfer,30008
90003480,106888,2024-08-07,406,Online,30034
90003486,106888,2024-03-09,755,Online,30016
90006553,106888,2023-10-06,290,Online,30041
90023810,106888,2024-04-11,348,Online,30036
90028038,106888,2023-12-31,174,Online,30008
90003481,103873,2024-06-05,319,Online,30025
90003550,103873,2024-02-18,1438,Bank Transfer,30023
90027119,103873,2025-04-01,319,Bank Transfer,30035
90003482,101083,2024-02-12,196,Online,30023
90005878,101083,2025-02-16,147,Online,30017
90005893,101083,2025-04-02,490,Online,30035
90007699,101083,2023-03-15,539,Online,30021
90003484,113704,2024-08-25,1818,Online,30034
90009077,113704,2024-02-08,519,Bank Transfer,30023
90003488,110838,2024-04-05,504,Online,30036
90005817,110838,2025-09-27,1008,Online,30003
90007323,110838,2023-11-22,315,Bank Transfer,30001
90003491,107075,2024-08-17,185,Online,30034
90011960,107075,2024-12-05,185,Event,30048
90013111,107075,2023-08-18,647,Online,30015
90014987,107075,2023-11-26,462,Bank Transfer,30014
90003492,104531,2024-03-25,147,Bank Transfer,30016
90004659,104531,2024-07-17,257,Bank Transfer,30019
90004945,104531,2025-12-21,184,Event,30011
90005489,104531,2025-12-27,294,Event,30047
90026938,104531,2022-05-25,184,Online,30018
90031895,104531,2025-02-21,220,Online,30035
90003497,112427,2024-07-25,41,Bank Transfer,30019
90003992,112427,2024-06-09,20,Bank Transfer,30025
90005090,112427,2025-12-10,35,Online,30047
90005714,112427,2025-02-13,20,Bank Transfer,30017
90008587,112427,2025-06-27,20,Bank Transfer,30042
90012307,112427,2024-09-01,29,Event,30034
90014920,112427,2023-11-20,24,Bank Transfer,30049
90025477,112427,2022-12-04,20,Bank Transfer,30032
90028798,112427,2022-07-23,20,Online,30018
90003502,100171,2024-05-31,227,Event,30000
90004370,100171,2024-08-08,255,Online,30010
90007118,100171,2023-10-03,85,Bank Transfer,30041
90011755,100171,2025-11-22,57,Online,30044
90031277,100171,2024-12-13,397,Bank Transfer,30027
90003505,107180,2024-04-09,88,Online,30046
90004623,107180,2024-07-28,39,Bank Transfer,30010
90005104,107180,2025-03-23,20,Online,30035
90005812,107180,2025-12-31,54,Bank Transfer,30011
90003507,119077,2024-04-17,150,Online,30036
90004760,119077,2024-03-22,200,Online,30038
90005840,119077,2025-09-19,748,Online,30003
90007472,119077,2023-12-20,998,Bank Transfer,30001
90003508,105406,2024-06-03,973,Bank Transfer,30025
90003509,107969,2024-12-11,79,Online,30048
90016968,107969,2022-08-10,89,Bank Transfer,30037
90026800,107969,2024-02-25,89,Bank Transfer,30038
90032867,107969,2023-12-15,40,Bank Transfer,30005
90003511,103705,2024-03-26,588,Online,30038
90011772,103705,2022-06-21,353,Online,30026
90019237,103705,2025-10-01,294,Online,30003
90003512,103162,2024-12-05,406,Event,30048
90010091,103162,2022-02-21,305,Online,30024
90012500,103162,2024-07-29,508,Bank Transfer,30010
90016043,103162,2023-12-03,305,Bank Transfer,30014
90003513,118766,2024-07-18,672,Bank Transfer,30010
90031801,118766,2022-12-17,672,Online,30040
90003515,114829,2024-08-14,85,Event,30010
90004076,114829,2024-08-26,170,Online,30034
90004284,114829,2024-07-03,34,Online,30000
90005512,114829,2025-11-13,119,Bank Transfer,30013
90013367,114829,2022-09-07,34,Bank Transfer,30037
90021225,114829,2023-07-25,85,Event,30015
90026611,114829,2022-05-24,68,Online,30006
90003517,107121,2024-12-23,882,Online,30027
90024672,107121,2023-05-02,956,Online,30012
90003518,102940,2024-05-03,692,Online,30036
90003570,102940,2024-07-09,615,Online,30000
90012766,102940,2025-12-22,1383,Online,30011
90003519,109646,2024-12-15,99,Online,30048
90010969,109646,2025-02-12,74,Online,30035
90013937,109646,2022-07-13,223,Bank Transfer,30018
90015053,109646,2025-08-27,223,Bank Transfer,30003
90017580,109646,2022-06-17,50,Online,30026
90025624,109646,2022-06-16,297,Online,30039
90003521,118753,2024-06-03,482,Online,30025
90003980,118753,2024-06-18,44,Bank Transfer,30000
90005501,118753,2025-10-14,263,Online,30003
90012020,118753,2025-04-10,219,Online,30043
90015323,118753,2024-08-31,175,Bank Transfer,30034
90032249,118753,2022-01-18,350,Online,30031
90003524,107937,2024-03-10,315,Online,30016
90007862,107937,2023-07-05,280,Online,30009
90014347,107937,2025-12-26,175,Online,30011
90020386,107937,2025-11-18,560,Event,30044
90003525,113304,2024-02-06,86,Online,30023
90005672,113304,2025-11-09,485,Online,30013
90016560,113304,2022-06-05,143,Online,30018
90003534,114824,2024-03-06,828,Online,30038
90025740,114824,2022-10-16,434,Online,30022
90003539,109730,2024-12-16,70,Online,30027
90004418,109730,2024-03-10,50,Online,30038
90005049,109730,2025-11-19,80,Online,30044
90003540,102592,2024-06-16,1050,Online,30000
90004344,102592,2024-05-31,371,Online,30025
90005548,102592,2025-07-25,124,Online,30042
90021058,102592,2024-02-23,741,Bank Transfer,30016
90003542,103040,2024-03-04,47,Online,30016
90028460,103040,2023-08-20,110,Online,30004
90032267,103040,2025-08-27,126,Online,30042
90003545,101507,2024-05-27,1045,Online,30000
90020213,101507,2022-03-19,597,Online,30028
90027852,101507,2025-12-02,523,Bank Transfer,30044
90029101,101507,2023-07-22,373,Bank Transfer,30009
90003553,117940,2024-12-29,311,Online,30048
90013123,117940,2022-06-15,1554,Online,30020
90033757,117940,2024-07-17,684,Online,30019
90003555,106132,2024-08-10,237,Online,30034
90006240,106132,2025-10-06,166,Event,30003
90009360,106132,2022-06-15,166,Online,30020
90013047,106132,2022-10-21,332,Online,30032
90003558,107304,2024-02-24,505,Online,30038
90008791,107304,2023-12-01,63,Online,30014
90010652,107304,2023-12-07,315,Bank Transfer,30014
90011089,107304,2023-07-19,694,Online,30009
90023954,107304,2023-05-13,315,Online,30012
90026592,107304,2023-08-14,505,Bank Transfer,30029
90003560,119125,2024-03-04,218,Online,30038
90003563,118436,2024-05-31,845,Online,30025
90003567,112216,2024-06-22,141,Bank Transfer,30010
90012717,112216,2022-02-15,404,Bank Transfer,30024
90020427,112216,2023-12-06,141,Online,30005
90003571,109337,2024-08-18,640,Online,30034
90012624,109337,2025-11-03,120,Online,30013
90032150,109337,2022-07-02,360,Online,30020
90003573,106937,2024-04-26,1990,Event,30036
90003574,116869,2024-06-12,194,Bank Transfer,30025
90004400,116869,2024-12-09,1064,Online,30048
90016901,116869,2023-04-11,145,Online,30030
90017854,116869,2023-07-09,484,Online,30009
90003575,118057,2024-11-30,327,Online,30048
90010848,118057,2025-11-27,795,Event,30047
90023621,118057,2024-03-06,421,Bank Transfer,30038
90003576,108946,2024-11-08,37,Online,30048
90004278,108946,2024-10-28,111,Online,30027
90004576,108946,2024-08-21,20,Online,30010
90004719,108946,2024-09-07,26,Event,30034
90006426,108946,2023-04-07,20,Event,30021
90003579,107450,2024-03-11,414,Online,30038
90005199,107450,2025-02-07,711,Online,30017
90010710,107450,2024-12-03,118,Online,30048
90018068,107450,2025-11-11,59,Online,30013
90020220,107450,2022-01-26,829,Online,30031
90003583,112264,2024-07-06,138,Bank Transfer,30019
90008318,112264,2022-07-15,83,Bank Transfer,30018
90011144,112264,2024-11-16,166,Online,30048
90023025,112264,2024-02-12,359,Bank Transfer,30023
90003584,100739,2024-08-24,110,Online,30034
90026033,100739,2022-03-25,1932,Online,30028
90003586,110385,2024-07-07,335,Online,30010
90011625,110385,2022-01-17,268,Online,30031
90025990,110385,2022-10-31,1409,Bank Transfer,30045
90003587,115192,2024-02-15,160,Bank Transfer,30023
90014348,115192,2025-03-19,320,Online,30035
90034124,115192,2025-01-24,480,Online,30035
90003589,104139,2024-03-07,136,Online,30038
90007799,104139,2025-12-28,244,Online,30011
90011235,104139,2024-08-09,272,Online,30034
90012633,104139,2025-02-18,54,Online,30017
90014553,104139,2024-04-22,163,Bank Transfer,30046
90003590,108336,2024-03-19,258,Event,30038
90007785,108336,2024-08-26,52,Online,30010
90012856,108336,2023-10-03,86,Bank Transfer,30041
90027877,108336,2023-07-28,137,Online,30004
90003591,100594,2024-11-16,467,Online,30048
90012964,100594,2022-08-31,187,Online,30037
90014349,100594,2024-10-27,280,Online,30027
90024943,100594,2023-11-11,140,Event,30049
90025504,100594,2024-02-11,187,Online,30023
90030871,100594,2025-08-08,280,Online,30042
90003594,103548,2024-04-10,601,Online,30038
90017564,103548,2025-11-23,1116,Bank Transfer,30044
